,STORY_ID,PROLIFIC_PID,Empathy_Reasons
1879,1958,63d3fa1fc1384af994ef6bba,"2,4,6,9,10,11,12"
1880,1012,5b77435f13c3580001b63f26,"3,7,10,12"
1881,308,65787e738663faa9332ce8d0,"7,8,9,11,12"
1882,1945,5d2899a72a33c100167c93fd,"8,12"
1883,1612,62b1e74d937ab94372960f24,"2,3,4,5,8,9"
1884,1840,571073cced0d66001290077d,2
1885,1202,6501908a57987e4c541a7296,"1,5,8,9,10,11"
1886,901,63e56f49e34817cd92259871,"2,9,12"
1887,1950,6317e52a0ba8a60f3075a6ef,10
1888,,5833b2d8df1e130001e1d805,"5,13"
1889,1995,60e3b450cc89a0046b21c5bc,"1,3,4,5,7,9"
1890,1134,60ec38cc25cc642f11d619a5,"3,4,7,8"
1891,,62e40abe71c1b7e395e9bf4a,
1892,1228,5f5a4e1f3778490d3e6d1652,"1,3,4,6,9,12,13"
1893,642,6413799cf7721ee0ce637e09,"3,4,7,12"
1894,1242,660c07229008140f7db36539,"3,4,8,9,11,12,13"
1895,906,57bae671dec5910001467ffd,"5,11,12,13"
1896,460,5b081672f89c8d0001328e6c,"3,4,6,7,9,12"
1897,339,63d2b22da2bc79f659e4a4a7,2
1898,125,6604686e0b7113cd625722e3,"2,5,7,8,9,11,13"
1899,1304,660c01c0c6ad60e39166f4b2,"2,3,4,7,9,13"
1900,369,5cb988a6b3e70d0001715d79,"9,10"
1901,1840,660c040de20b3bcf651ad3bb,
1902,1114,55d60948db6a810013fa0d8e,"4,12"
1903,1664,63cee143ef1cb49bc4d101db,"7,9"
1904,1844,5eb7ace91de6e86e9a6053d2,"3,7,9,13"
1905,758,5fb6b4fee395490d9f90d513,"4,5,7,9"
1906,311,610093b37171a3874e4f4547,"9,11"
1907,1332,5992f3b9004c4f0001cc81ac,4
1908,817,5ee55d2d0eccfc2a733ad0db,"10,13"
1909,347,653d14bc14d143d888af01b0,"3,12"
1910,367,6022e90eaccb290e2f1b07a2,"3,4,8,10,11,12,13"
1911,1288,56e1bb4e6ce054000b3ffcaf,"2,3,6,7,12"
1912,342,6137753896c9b6b5813a2432,"1,3,4,6,8,9,10,12"
1913,441,62ac24c9af89f1f28aea1d11,"5,6,7,8,10"
1914,1285,65b94a06b8cd4e11cd4bdc16,"6,9,10,11"
1915,191,5c8651b69a306000016f7c35,"2,3,4,5,6,7,8,9,13"
1916,671,613e495d5991ed54f860fe9d,"3,4,9"
1917,1846,6015a903e9236e6c9be301d7,11
1918,1956,65df4b49282bf70bba6798c7,"2,11,12,13"
1919,582,5a4bf2dfc64cfe00011c9b9c,"7,8"
1920,852,5ff0715715b59b3ab8009888,"2,9,10,11,12"
1921,344,62cc27b69d4bad3fcc2ef1bb,"4,5,7"
1922,298,5d24dfa45bb1fe001897995b,2
1923,,62a737b12cc61f784c4aab36,"5,8,10,11,12"
1924,1200,5bc3a0bd44b393000103d6ff,"7,9,10,12"
1925,1036,5d1290103b20b0000102e8e3,"4,7,9,11"
1926,1980,65e725f35d06f0cc240715b8,"7,10,12"
1927,619,5ced93a3f0e9da0017902946,"1,2,3,7,8"
1928,1226,5decfba65b56133beed6ec21,8
1929,1843,5e1ce5942923360769c7af3a,"9,10"
1930,162,5a6725d4c0d836000107f6e7,"1,4,5,7,9,10,12,13"
1931,1262,636259854da454099f895513,"4,7,8,13"
1932,678,5a9e9fc46219a30001f54994,"3,4,6,7,8,9,12,13"
1933,265,65df6496db01100e362d8898,"8,9,10,11"
1934,941,63e51ccb431bed8154fc6aae,"2,3,5,6,7,8,9,12"
1935,1709,601bd7b6f176775ca8d0cd76,"3,9,13"
1936,1640,5a9dac22f053610001721635,"8,10,12"
1937,1540,61211965f45859b966797c81,"9,10"
1938,336,5f39a2fd2d394917284dd66f,"7,8,10"
1939,1792,63874670685f244f8d4e93ff,"4,9,12"
1940,786,55885582fdf99b4021921fbd,"2,5,9,10,12"
1941,271,5ff85878c73c7102572ca342,"7,8,9,13"
1942,1528,5ca102f57114700016da340d,12
1943,209,5b14532ce9270900013c5bf6,"3,4,10,13"
1944,350,5c2e6546af699500010f521a,"2,6,7,12"
1945,421,59d3bb3200d4940001817436,"6,10"
1946,,63039f41fa5c21d483996be2,"2,3,8,10"
1947,1329,629288376055ad7fb05bbf77,"4,8,9"
1948,440,5fbc110869611208d6fd29da,"1,2,3,4,5,6,7,8,9,10,11,12,13"
1949,1356,5fcca7bf6a7182b003b32a36,"3,4,6,7,8,9,10,11,13"
1950,430,5640ffab17bdbe00122a0d08,"3,4,8,10,12,13"
1951,247,5f9802a1306ea3045e8c0b43,"4,6,8,10"
1952,715,5c23c651d9435800010b7e48,"3,4,5,9,12"
1953,1608,6481a1b6c2056d8ae5707353,"3,9,13"
1954,,60be8dfaf7566565c167365b,"8,10"
1955,1349,5e3ddcf95556b204cb143eab,"4,10"
1956,,65ca24858bf6730c50291738,"4,9,10,11,13"
1957,1707,657b31d3363aace295f9106e,"3,5,12,13"
1958,,5c7ec9bee3be8f001645078a,10
1959,,5968c58012e7f700013b4acc,7
1960,698,5fabf588f711fa0c6b0aebf6,"1,4,7,8,9,10,13"
1961,,62cdb59eb5cfe2052ca5074c,"5,9,12"
1962,,64657c91863e77ec2d8fc4cf,"6,13"
1963,626,6001ad0713a0870bca48e9f0,"3,4,9,10,12,13"
1964,644,622a35c96d9060c175184c93,"3,4,9,12"
1965,379,588285ba396c3b0001441085,"3,4,9"
1966,,60ab9e649e9587f020d43ede,"4,7,12"
1967,,5f846f83c82b620c0858a608,"7,10,12"
1968,59,6007421356226920359b5f3e,"2,4,6,9,13"
1969,1489,5d2e3cdf6835130001aa16f0,"2,9,12"
1970,1467,653e8aa7a31cfbf34da5939a,"3,8"
1971,1958,66083f910aeb017b4edee86f,"5,9,11"
1972,,60a80fcc64a536b0bec96e7a,"8,11,12,13"
1973,406,63d7db4241ac27f578e23e8f,"6,7,9,10,12"
1974,1606,6447cf4c43802edcd6b846bc,"2,7"
1975,647,5c26bc552c45d4000148f85d,"4,10,12,13"
1976,1374,660c07ef15351d2a47f2de1b,"3,4,6,9"
1977,1305,57a6891d8eccbc0001f39f89,"4,5,7,9,10"
1978,1035,64135d478e7d4271f4e064cf,"2,4,7,8,12"
1979,1822,62de61fae2250a8fb855eae6,"4,6,12"
1980,1840,5720da35951c9b0011d3dfe0,
1981,598,6022d09061828908fbf92853,"1,2,3,4,9,12,13"
1982,454,60e83765bb87e554ffc973ed,"1,8"
1983,1269,5e3891a0ffe78b000a8a4124,"4,8"
1984,723,6606cb0cf43ba898ccdc6e78,"7,9,10,11,12,13"
1985,1642,5cc310bef457fc0013d42743,"4,12"
1986,661,5e665836ac08303cdbe16d40,"4,9,12"
1987,890,63039837fe5b6780a8e37baa,"4,10,11,12"
1988,671,59ccd702faf42e00012b68f5,"3,9"
1989,874,60fd30932e74f14c65600b1b,
1990,,5fca97a4b105427256733533,6
1991,275,600cb67fd53db7000a912f23,
1992,1226,62c4590804317dc197ecbe8a,"1,2,3,8,9,12"
1993,1035,6543abc2cca2a132d481f19a,7
1994,664,6554e79557e3d6be08e32ceb,"4,7,8,9,10,12"
1995,1471,5d56d465175b5d0017766b3b,"2,4,9,13"
1996,1245,62a72693ad239d8873b2d0bc,"6,7,8,9,11"
1997,1884,60cba699224f2ca8dadf2afc,"5,9,13"
1998,796,5c96c61d9e64c70001944a5e,"2,3,4,6,12"
1999,1745,6321d7a8945a779e9d3a8018,"8,9,11"
2000,366,5be827b7f3d2a300014bd942,"4,5,7,9,10,11"
2001,1851,5dc37cc0380a67285572a9b3,"4,5,6,7,8,12"
2002,587,63d1536e4be5ade8fc556995,
2003,1219,62a33c442c64c9d129b53f32,"4,5,7,8,9,10"
2004,200,5a5bd24be0cf3d000126849e,"9,10"
2005,1810,5e3373696bf31c344217d6e6,"2,3,6,9,11,12,13"
2006,,5ea7e6404920c71db37018f8,"3,9"
2007,237,5ba104967b196f00019640a1,"7,8,11"
2008,174,5c366fc38821900001b38b67,"3,4,10,11,12,13"
2009,174,60fc1f84103c6aa86a429ada,"4,9,10,11"
2010,342,5c06b3f64a2b7b0001c3c185,"1,2,4,9"
2011,660,63d3f9a8fa6a2910dcb0d37f,"1,2"
2012,1580,5be1c6db93cab6000123baf9,"8,9,10,12"
2013,631,5d5a75c570a7c1000152623e,"3,4,7,9,12"
2014,766,5dd35813794e103649612ffd,"3,4,5,7,8,9,10,11"
2015,1695,61238f78592b780bdf044e19,"2,7"
2016,642,62a999b8ed876efe5ffe9599,"3,9,12"
2017,1960,61bb37e440db417c1a138b46,"4,9,12"
2018,1307,63d153292ab8a7e4066fb52a,"3,4,5,9,13"
2019,1186,54da5755fdf99b2ae8ab221c,"5,6,7,9"
2020,1971,5f818c9c145bf623caf8d14b,"8,9,12"
2021,1605,5e60b98244f1833fb3f0bcaf,"9,13"
2022,701,5f13309e3f2f50018cbedccc,"4,10,12"
2023,1540,570b7b5fb9b52b00102d96f9,"2,6,8"
2024,,5987030cfd8cca00015cbc26,"3,5,6,7,9,12,13"
2025,1072,5bd2a0799afb5b00015be460,"2,7,8,11,12"
2026,1894,5fef2fa9efea401f0b55a7c2,"4,5,9"
2027,1745,5efb49177e130c0785b93842,"4,6,7,9"
2028,1264,59269aac7724de000109190f,"2,7"
2029,1651,5ee7606915ecab01d42ddde6,"2,9"
2030,1845,60a3f28c43579bcc24968a13,"3,4,5,6,7,8,9,10,11,12,13"
2031,1968,659c83a476caad842749d76b,"2,4,9"
2032,465,61228f82f128083696f5ce96,"3,12"
2033,397,611c06063189628b4b4fdd6f,8
2034,958,6101930ddd5330f83b898c61,"2,9,10,11"
2035,1134,5ba9827625835f000167d229,"2,3,4,11,12,13"
2036,984,5ced66139b5b490001b688ed,"1,2,9,12"
2037,609,594e2bb7a402220001d84067,"2,13"
2038,766,6079fce53f74f77426b40b44,"3,4,5,6,7,8,9,10,11,12,13"
2039,708,632ceafce1ba9fd51c9de424,"3,4,6,9"
2040,1554,5a5a4bc8e0cf3d0001267426,"6,8,9,10"
2041,,660ecd6dd109c46045b58a30,"2,4,6,13"
2042,1571,60a7af637db81b5c05648d92,"2,4,13"
2043,1306,5f11fb1b816c5510de3bdd10,9
2044,817,558bb476fdf99b21155f2dbf,"7,9"
2045,1574,5e613251c61ddf000ab30b91,"2,3,4,7,8,9,12,13"
2046,195,65e0be351e689d07e09ef262,"3,6,7,9,10,11"
2047,346,60db09ba98a44872897cc587,"4,7,8,9,10,12,13"
2048,1497,578915184a84da00014c433e,"6,9"
2049,1366,5df7b6b6ef7f5e55506510c7,"5,10,13"
2050,119,631908a8cdd88ee53fb9a0d9,"2,7,12,13"
2051,646,5d2ded996ab7c0000152c592,"9,10,12,13"
2052,406,5ded5559033565416fe02a77,"3,4,7,8,9,10,12,13"
2053,1946,63d166c1300217760a719112,"4,7,12"
2054,635,59e91d78d4ab970001389c67,"2,3,8,9,10,12,13"
2055,205,5e66c77e8ebdaf4466e26326,"9,12,13"
2056,1323,5cf1824f1ae74d00015fbd39,"6,8,9,10,13"
2057,370,5bb3e443951bd40001f1e0fd,"2,3,9,10,12"
2058,1534,613c56006d57a7ed16275b1b,9
2059,550,5b4b0e8d94020800016323ed,"4,7,9,10,12"
2060,1140,60b8f2c365ec36a3395896b6,"4,8,9,10,11,12"
2061,1456,653bee4e20de33bbd08c46c5,"1,3,5,6,7,8,10,11,12"
2062,444,5f8371e2be78a5120560b8d9,2
2063,121,5ea01c7e792cdc00099748d6,12
2064,15,5ea192e419664f04fe674d85,"9,13"
2065,125,6002e90144049f32edaf9ccf,"1,2,3,6"
2066,590,65742d7509e2919a96fbb408,"10,11"
2067,1450,5e37fb7f1719dd000b3f5c42,"3,10"
2068,1661,5fd89ebca76f0e0008c466a7,"1,8,12"
2069,1398,653927811b00d4a0036cb7ab,"2,4,6,9"
2070,625,5d038adefda4bb00013f8afb,"2,6,7,8,12,13"
2071,1313,5d31dc6e42678e001a0bdedd,"1,2,3,4,6,7,8,9,10,11,12,13"
2072,1825,600f46f6c513db11698a960d,"1,2,4,7,8,10"
2073,648,654138285088deccc4935989,"2,10"
2074,1497,5780d9a1900cc80001d2d1c2,"4,5,11,12"
2075,1310,60f194e358dec32bfe2721f2,"3,9"
2076,466,5e7253d4e8e2311879d30fce,"9,11,13"
2077,1264,5cf6ad46041d260015e5d794,"7,9,10,11,12"
2078,372,63ea42db4a818f990ef95828,9
2079,1299,63ee65e3470c23cb401ca89a,"2,4,7,8,11"
2080,1329,62d9be690206e1b4f007eacb,1
2081,322,5ea19dcac30e0005e6e6b6e3,"3,7,9,10,11"
2082,488,5c79c84a54c5d600175fd005,"1,4,5,6,7,8,9,10,11,12"
2083,1259,5ea180ae34f3aa0319313965,"5,6,10,11,12"
2084,,59cb95053306be000195be2e,"3,13"
2085,1295,5a04e1227ecfc50001be0c11,"7,9,11"
2086,1451,5e415aeb82933e000b844391,"7,10,13"
2087,393,6612a3d099bbffc5cc1eebff,"4,8,9,10,12"
2088,1320,5caf6864971a7b0012dc7562,"2,3,9,12"
2089,1450,60fc85e8481d7c07603ce8bc,"10,12"
2090,558,566feba6b937e400052d33b2,"3,4,6,7,8,9,10"
2091,,5c4b4d5c2cfe4d00018485cc,"3,12"
2092,1813,5e5521580ee1b951df544c3,"4,13"
2093,1853,60377564edd48263e3130a88,"4,7,8,9,10"
2094,252,654e3926a9f47dd3e0bd5471,"6,10,11,12"
2095,399,6321d9c78e8e3c04f82a0ea0,2
2096,558,5fd6b4a35025425f9acafb30,"9,12"
2097,1072,5a6107bb31b87a0001c6c49b,"1,2,11,12,13"
2098,667,5bc127e62c0e6700013f2a08,"6,7,10"
2099,94,63614851eba9f853fc9ffb45,"4,8,9,12,13"
2100,1035,5a8367b9190420000155ec2a,"3,4,7,9,12"
2101,1018,60be5f338dbd33a1837a87fc,"4,9,12"
2102,,5ef5f74fb4a08f2676fb3aba,"3,4,6,7,12,13"
2103,1060,5d76ac914c93440001c03fd7,"3,4,7,8,9,10,12"
2104,442,6272f5f3d37c1c9e88c115a2,"1,2,4,6,7,8,11,12,13"
2105,405,651ae29f9334283dc9199467,"4,9,12,13"
2106,1587,6137cc502c04837396e35e37,"2,3,4,6,8,9,10,11,12,13"
2107,1953,5bfe7267098e7a00016a4058,"4,8,9,10,12"
2108,1468,655cbb021c8e92f42ea8cc42,8
2109,476,63e51c201c0000d37060d920,"1,3,7,9,10"
2110,884,5ded58a8217786000b2b2511,"2,7,8,10,11"
2111,357,60061a88cef0ed96c3a26e58,"4,7,8"
2112,368,63e51c2e4314233df13bf6ef,"2,4,5,6,7,9,10"
2113,656,5b94963400e06e0001bf7856,"2,8,9,10,12"
2114,257,606ca47dac67cbdff9177d6b,2
2115,1292,609fe745ce68c700663d6339,"3,8,13"
2116,1896,612cebaa82955dc557a8ba2c,4
2117,335,65a53ce092b4798f1b1ff5bb,"4,9,13"
2118,170,609d1ddf6aa3ba55f1bf4267,9
2119,1679,6564a41f555864bcdd8dd466,"1,3,4,5,6,9"
2120,77,5dee7e6c381d6351e95be4ef,"4,9,10"
2121,1282,5f523995183f704a6eda05e3,"2,3,4,6,9,10,12"
2122,1260,62e02b26e879244a99e852fa,"5,7"
2123,117,5d62e141756469001948081a,"6,9,10,11,13"
2124,364,5b421b9ac2e3810001763252,"3,4,6,7,9,11,13"
2125,341,62fb79136f84975e7d460f8b,"1,5,6,9"
2126,1073,6346894bf6093bab163c107b,"1,4,7,12"
2127,664,5de3d4fc1d61c93cd498bb92,"4,10"
2128,1971,5ec4545fee41171881ca1af7,"2,8,9,10,12"
2129,756,5bf3ac9ad382df0001b99c3a,"3,6,7,9,10"
2130,756,5702fde2d4cf7f00089471f3,"2,7,13"
2131,684,66142ff6d0f2e235cf4f61e4,"3,4,6,9"
2132,1423,660c498fe2029b300dc010af,"1,3,4,6,7,8,9,10,11,12,13"
2133,825,65577ba78cf726c39b1a277d,"6,7"
2134,362,5ced0da70afd6e0001a9f211,"1,4,9,11,13"
2135,1954,57e7b82b21d77800018e51fe,"3,5,8,11"
2136,528,65dc9991df206a291fe8d7eb,"3,4,5,7,8,9,11,12"
2137,414,613cc5de78e7317f29171d0c,"9,10,11"
2138,858,633589b201a73712ca1870cc,"1,2,3,4,7,9,10,11,12,13"
2139,1323,5c3671eb62073c000166d276,"5,8,10,12"
2140,582,60a00380a43a4ac3e0a1c66a,"3,9,10"
2141,399,5be1b59a8425f6000141b942,"3,6,7,9,13"
2142,884,62d70d1f219a25bcf1db0bfa,"1,4,5,9,13"
2143,114,5f7b8d1186b828165dae8e5f,"9,10,11,12"
2144,1738,6234a0f41672df2c4660f2b1,"3,4,6,9,10,12,13"
2145,1979,660c39c33f9941c7c4bd944f,"2,3,10"
2146,723,5c6e8dd877955b0001ff0c58,"3,9,12,13"
2147,1946,59205fcb97a88c000145d191,"2,10,12"
2148,326,628775652a4a95dff424b930,"2,10"
2149,1444,5dc860e9dcc83f5d2d85ec67,"3,6,7,9,12,13"
2150,204,5b15b176c85dc40001625ce9,"3,4,7,9,12"
2151,1895,60b014e8fd54e70643da606c,"1,2,4,5,7,13"
2152,444,5bfd8910eed5280001ead1dd,"1,2,3,4,9,10,12"
2153,2001,65787269e68b8f57359ac1ab,"1,3,4,6,8,9,12"
2154,1269,56a8059fc897370006237090,"2,4,7,8,9,11,12"
2155,1343,5fdf5df1a4d824782ad3e9e2,"1,2,3,4,6,7,12"
2156,459,59a959925ea0f30001281475,"4,5,9,11,13"
2157,720,6401d1b2fbcfecbd18706a6c,"3,5"
2158,1287,566d5997d408ea00051a2a86,"5,6,12"
2159,416,60e85190b9cffd8fed0a064f,"2,4,6,7,8,9,10,12,13"
2160,1232,605e9cc770aa6d1947d02bfa,
2161,1367,59ada0805ea0f30001281732,"3,9,10"
2162,1741,5947aea4f236120001ecf9f1,"2,4,9,12"
2163,923,64874ebb817e22a5cb2f325f,"1,2,3,4,5,7,8,9,10,11,12,13"
2164,344,5fdcd228539a382bc5e9fae5,"2,3,4,5,6,7,8,9,10,13"
2165,1752,5f50d22cf5bba925b11f229c,"1,2,5,6,7,8,9,10,11"
2166,1489,5b681788ca518a0001c7a755,"2,7,9,10"
2167,212,5c46a62056f2780001bf6dc6,"3,6,8,9,10,12"
2168,405,5af578683aba4900015ec37a,"3,4,10,12"
2169,1399,61037333eaacd23a3460ffc2,"2,3,8,9,10,13"
2170,1548,5f4275b5981d7745acd1f912,
2171,1575,6522f82f26c6715c5ef8f715,"1,3,5,6"
2172,560,62682277645054f5802459b8,"5,7,13"
2173,1279,60fd496accbd17487b73e90b,"2,3,4,5,6,7,8,9,10,12,13"
2174,168,6033aebb7228c70967a3ab43,"6,8,9,10,12"
2175,,6229dc51dff340226697778e,"5,9,12"
2176,903,61011dd1dccad8267930b9bd,"10,13"
2177,1551,5967315b7593e10001314e7c,"7,8"
2178,1011,56f873d73592c7000b04d6fe,2
2179,761,5c50efd2cc71f4000125ce0d,"5,8,12"
2180,449,5d8baf023435540015cd4860,"3,7,8,11,12"
2181,1841,63ed0d717ceb58b69ff6ce58,"3,13"
2182,1755,611551421ce336bdb49544ce,"3,4,7,10,11,13"
2183,312,593197fe79f3ab0001634bdd,"4,7,8,9,10,12"
2184,191,5e4b1627e778a8030266480c,"5,6,7,9,12,13"
2185,619,5e21a211061ea84908aaf512,"3,4,7,9,10,12"
2186,1277,6578c601a6e441c8081b671e,"4,6,9,10,12"
2187,900,5c6b23a6076e4e0001292f53,"3,4,7,9"
2188,1121,5f0c9a9c5360b60f4118e168,"2,4,9,10"
2189,467,5f69c62d0bda08020d07c27e,"3,6,7,8,10,12"
2190,477,5f05cf1309b0de08fd3bd4cf,"7,10,12"
2191,1511,66085bc92a6ae345cb453ae5,"11,12"
2192,1745,653fed546a45118a32fe378e,11
2193,1292,6034cb7ee10e21aaad71814a,"1,3,12"
2194,1240,64839b36cfc47670f29b64fd,"3,9"
2195,1247,5c5a19299404f10001ff8cbf,"3,6,9"
2196,309,62fcc19888516179d41affb5,13
2197,550,5af5a5c3226ed5000133d67c,"4,7,9,10,12"
2198,1535,627a86f8b9a98a5c46bf74ec,"4,7,10"
2199,1433,5cd70e7ee8b2070001bc91cb,"3,7,8,9,12,13"
2200,1741,6544fd23649b492ec6242947,"2,3,4,6,9"
2201,1715,5d0bb1874d659a0001391226,"9,12"
2202,1465,5a993b151eda410001365a23,4
2203,812,608d247fc141c8230ce3ebdc,"7,9,10"
2204,1002,5f589d27b9bdc9016c605c7e,"2,9"
2205,1753,6006524d0dbd669c1cc00757,"2,7"
2206,1548,6496f9fbc2928ee6956ef623,"1,2,5,7,8,9,13"
2207,661,5dc30f64a67bd42279770720,"8,10,12"
2208,1393,66098ccb8d0db61d5a55704d,"2,4,5,8,10,13"
2209,398,5ec2e1172a43ea10303ba617,"4,13"
2210,590,5dee651e58776a51569d31f3,"4,7,9,12"
2211,1596,63d416bc58ca5094af85cf8a,10
2212,117,5ad4d7de546e150001b695b0,"6,9"
2213,644,61096a6ab244ccee2220a180,4
2214,1200,5c3a2b143ce2c80001127e16,"1,3,4,9,11"
2215,1258,63468bca8b362157c0a33cfd,"10,13"
2216,319,60e118d7333fb510bda4c9e9,"3,7,11,12,13"
2217,1289,5d4cfad0438eea001b5ddf90,"5,9,10,12"
2218,,65cb84ec1b1bfd95c4446a33,"6,7,8,9,11,12"
2219,246,5b27587e007d870001c7de84,12
2220,1282,5f674b595c87a8334c381ae7,"2,4,5,6,7,9,10,11,12"
2221,362,5b715c07e1727c0001e5e9cb,"2,6,9,12"
2222,1843,5ef877bb6b0ed15b3f6ae106,"6,7,10"
2223,445,60f56b1e73767a340ff33778,"3,4,7,9"
2224,1363,6452ff6d63dadbe1b5f26962,"3,9,11,13"
2225,1725,5f117601aeef1d5095578b01,"7,8,9,12"
2226,1954,6027b5f61ad4755b926babfe,11
2227,1319,5ea05446e6c741000b235df5,2
2228,339,60aecded93eb495d413a482b,"4,7,10"
2229,1816,56eb00e515ef53000b46726c,"3,4,5,6,7,12"
2230,1232,55898937fdf99b7ae47f5c7f,"4,9"
2231,743,5d6ad36076cca6001a66d89e,"8,10,12,13"
2232,327,5d4359295a5b010001523b4e,"3,7,12"
2233,1352,5ed18ee704d0cf0f6535f540,"4,7,9"
2234,815,5a6d3a19e6cc4a0001b6c47a,"6,8,12"
2235,1265,5ee27217fd7c7c72eb755cbe,"1,2,3,4,5,6,7,8,9,10,11,12,13"
2236,2001,572a04726fe43d000f0491de,"4,8,9,12"
2237,958,60ad5e41e09138d7c9827f4e,"10,11,12"
2238,652,6159b2c05695adb2097e50a2,"2,3,4,6,8,9"
2239,1504,61572b39d8a0be3869ccd5ae,"1,2,4,8,9,13"
2240,1603,5d67dd2ac19b670019007f20,1
2241,609,616f0edfea9068854a6ef60b,"2,3,4,7,9"
2242,1693,60885dc6571926117732b41e,"2,4,7"
2243,1399,65980de7c7621f451d28cc4f,"2,8,12"
2244,340,59ed2107ae9f950001d848f6,"4,8,9,12"
2245,528,63a799cde6527ca4f11bc7b2,"4,5,8,9"
2246,310,6406f1ede4fc99ed3f2ce498,"4,5,10"
2247,1120,62ea371055e539be9f3ce845,2
2248,678,6532742d48aa9e7d5c65f9b4,"3,4,5,7,8,9,11,13"
2249,1339,60aff9a6354c706f21c27da1,"6,8,9"
2250,1262,5c86faba6ec6b80001044908,"10,11"
2251,1816,5caab3f119731a00190bbbcd,"3,6,11,13"
2252,1277,5b13da851e55760001ba009a,"2,3,4,5,6,7,8,9,10,11,12,13"
2253,729,62989bc34389fc862d94db18,"3,6,8,9,10"
2254,746,60578c6bcf9ae41762bd8adb,"2,3,7,8,9,11,12,13"
2255,562,5bbc94bc4b3b020001ba5f93,"2,3,8,12"
2256,1714,5d12ce9596919a0019367dd4,"2,3,4,6,8,12"
2257,618,6319fe78b47336fe7e05230c,"9,11"
2258,1378,656c8a77fd66d9bd07b57e25,"6,9,10"
2259,1664,6607eadfd4b4ebe8f9606b24,"6,8"
2260,1753,5c03d6e329abc00001992f4c,"4,6,8"
2261,1896,59660b07e549e90001e44daa,"3,4,5,7,8,9,11,12"
2262,1599,5c72aec2aa7a7700018f25c8,"2,8,9,12"
2263,384,65de11d6c701d69064be9f0b,"6,9,12"
2264,1386,565e944394730100114a9119,"3,7,9"
2265,1895,630f9d70f86ca1ee77a5b8dd,"3,13"
2266,1856,6286e40c379938abc16e254b,4
2267,471,65a3f40245bd7a121b03eb92,"2,3,9,13"
2268,440,597519f8262c480001bbaf8b,"3,6,9,12"
2269,19,612f350052a72eaeac5b9703,"2,3,7,12"
2270,828,63ea4d64095b3286433ed52e,"3,4,6,7,9,10,12,13"
2271,464,616410529bf3660626527235,"2,3,4,7,8,9,10,12"
2272,424,6480554bf43b15c10293e469,"4,6,10"
2273,301,5c2f6d25e38ccd0001caab19,6
2274,1320,63dd1dab484083017c1b8184,"2,3,4,9,12"
2275,1485,600eccf35bb4996e7d3c694f,"3,7,13"
2276,1605,60351d27ef48de148eff67f9,"2,4,6,7,9,13"
2277,1726,5e510d0760dd0913e45370dc,"2,3,4,5,9,10,12"
2278,1468,63f779097fb4e9ee6f54b441,"2,3,4,12"
2279,1583,631745d0e4433095276973e4,"2,10"
2280,,63f7c60b1e096c2df51e3071,"9,12"
2281,718,63e691a2fd3a3389c644c4c7,"1,2,3,4,5,6,7,9,10,12"
2282,424,63f77df437de29d7fd62b0c8,"4,6,8,10,12"
2283,351,63ea4a7fa7d709c8e7887a93,"2,9,12"
2284,276,5b1477d030d562000155f0b0,"3,10,11"
2285,530,604b7f988450414bb6e95348,"3,5,7,10,12"
2286,718,5c28a4530091e40001ca4d00,"9,10,12"
2287,1528,60420bb25042bc00088c5376,"3,9,12"
2288,502,5cdd2e2a8b39ba00191a227e,"2,6,9,12,13"
2289,1260,5ea1dc176205ad0c7c941ca1,"4,5,7,10,13"
2290,521,63b6e6ab530c4fe8e28adbe6,"1,2,3,9,10,12"
2291,923,6066ce6c5c3b9314853fe047,"2,4,5,7,8,9,12"
2292,,60ddc7abdf6661b9c294691f,10
2293,1405,62abb1afcd1bb1a819c90a0c,"9,10,12,13"
2294,392,5dd50a444412f1000e724c1d,"3,6,8,9,12"
2295,1487,5f6046f602622614281fc06b,"2,4,6,9,12,13"
2296,695,5d5462a36954ff0001bdff3a,"1,2,3,4,6"
2297,349,57a5c633275be6000135b61c,"2,6,10,12,13"
2298,397,63d53d53a7a7b0379ba289cf,"3,6,8,10,13"
2299,364,5ec28a6332a7510637436a57,"3,9,10"
2300,1321,5f161c8326f9833ce0d5d1b5,"10,13"
2301,139,60e2f29d1b210b7492202572,"3,4,5,6,7,8,9,10,12"
2302,1502,5f61371454efa10bdcfc588d,"8,11"
2303,921,660ad11f945fa3dbc5fc3e65,"2,4,5,7,8,9,10,12"
2304,398,63c58429db2b7daf0f67d60d,"1,3,6,7,9,11,12,13"
2305,660,5b23533cc6eff00001dd9298,"2,4,10,13"
2306,1291,5c27c724867f660001ae6785,"2,3,4,6,7,8,10,12,13"
2307,1248,63f11d008327663bc314b53b,"6,7,8,10"
2308,312,65be5c84defe30b60960f46f,"3,7,13"
2309,1269,593f07e5cc988600017944dc,"8,12,13"
2310,1577,615b662945329f5669d9c33f,"1,2,8,9"
2311,1337,58d954ec58d78900016eaf6d,"3,4,5,7,9,10,12"
2312,1345,63d447dff5d5b197f0d02275,"3,4,8,9"
2313,378,60e48448342dd992aaee8118,"3,11"
2314,1352,629f7a9685bc9e5be8bf83e7,"4,5,7,10,11,12"
2315,812,5e6791d69745870313b545ec,13
2316,2017,643c069c30e6ba111922f086,"3,4,5,10"
2317,1246,62974ccda8681adc45590f7a,"4,7,8,9,12"
2318,1291,6447a21bdb359b012f49465b,"7,10,12,13"
2319,1734,659564aceb34fc083308364d,"7,9,11"
